Name,Location,Practice Area,Profile URL,Law Firm,Law Firm URL,Rank
Ronald J Stolkin,Arizona,Labor & Employment,www.chambers.com/lawyer/ronald-j-stolkin-usa-5:158978,Ballard Spahr LLP,www.chambers.com/law-firm/ballard-spahr-llp-usa-5:3532,Senior Statespeople
Lawrence Rosenfeld,Arizona,Labor & Employment,www.chambers.com/lawyer/lawrence-rosenfeld-usa-5:220059,Squire Patton Boggs,www.chambers.com/law-firm/squire-patton-boggs-usa-5:3680,Senior Statespeople
Joseph T Clees,Arizona,Labor & Employment,www.chambers.com/lawyer/joseph-t-clees-usa-5:158977,"Ogletree, Deakins, Nash, Smoak & Stewart, PC",www.chambers.com/law-firm/ogletree-deakins-nash-smoak-stewart-pc-usa-5:66673,Eminent Practitioners
Amy J Gittler,Arizona,Labor & Employment,www.chambers.com/lawyer/amy-j-gittler-usa-5:220071,Jackson Lewis P.C.,www.chambers.com/law-firm/jackson-lewis-pc-usa-5:137609,Band 1
John Alan Doran,Arizona,Labor & Employment,www.chambers.com/lawyer/john-alan-doran-usa-5:220058,Sherman & Howard L.L.C.,www.chambers.com/law-firm/sherman-howard-llc-usa-5:65271,Band 1
John F Lomax Jr,Arizona,Labor & Employment,www.chambers.com/lawyer/john-f-lomax-jr-usa-5:272915,Snell & Wilmer LLP,www.chambers.com/law-firm/snell-wilmer-llp-usa-5:65230,Band 1
Mark G Kisicki,Arizona,Labor & Employment,www.chambers.com/lawyer/mark-g-kisicki-usa-5:271272,"Ogletree, Deakins, Nash, Smoak & Stewart, PC",www.chambers.com/law-firm/ogletree-deakins-nash-smoak-stewart-pc-usa-5:66673,Band 1
Michael D Moberly,Arizona,Labor & Employment,www.chambers.com/lawyer/michael-d-moberly-usa-5:194217,Clark Hill PLC,www.chambers.com/law-firm/clark-hill-plc-usa-5:65532,Band 1
Tibor Nagy Jr,Arizona,Labor & Employment,www.chambers.com/lawyer/tibor-nagy-jr-usa-5:160097,"Ogletree, Deakins, Nash, Smoak & Stewart, PC",www.chambers.com/law-firm/ogletree-deakins-nash-smoak-stewart-pc-usa-5:66673,Band 1
Kent Brockelman,Arizona,Labor & Employment,www.chambers.com/lawyer/kent-brockelman-usa-5:194213,Coppersmith Brockelman PLC,www.chambers.com/law-firm/coppersmith-brockelman-plc-usa-5:85188,Band 2
Stephanie J Quincy,Arizona,Labor & Employment,www.chambers.com/lawyer/stephanie-j-quincy-usa-5:382966,"Greenberg Traurig, LLP",www.chambers.com/law-firm/greenberg-traurig-llp-usa-5:3579,Band 2
Lonnie Williams Jr,Arizona,Labor & Employment,www.chambers.com/lawyer/lonnie-williams-jr-usa-5:153970,Stinson LLP,www.chambers.com/law-firm/stinson-llp-usa-5:65600,Band 2
Mary Ellen Simonson,Arizona,Labor & Employment,www.chambers.com/lawyer/mary-ellen-simonson-usa-5:563980,Lewis Roca,www.chambers.com/law-firm/lewis-roca-usa-5:3399,Band 2
Nathan R Niemuth,Arizona,Labor & Employment,www.chambers.com/lawyer/nathan-r-niemuth-usa-5:194215,Clark Hill PLC,www.chambers.com/law-firm/clark-hill-plc-usa-5:65532,Band 2
Nonnie Shivers,Arizona,Labor & Employment,www.chambers.com/lawyer/nonnie-shivers-usa-5:561972,"Ogletree, Deakins, Nash, Smoak & Stewart, PC",www.chambers.com/law-firm/ogletree-deakins-nash-smoak-stewart-pc-usa-5:66673,Band 2
Jay Zweig,Arizona,Labor & Employment,www.chambers.com/lawyer/jay-zweig-usa-5:26353146,Ballard Spahr LLP,www.chambers.com/law-firm/ballard-spahr-llp-usa-5:3532,Band 3
